"license","Licensee Information","Business Name:","License Number:","In Business:","Location Address:","City/Town:","State:","Telephone Number:","Trade Name","Address","Town","County","License #","Permissions","Expiration Date","On or Off","latitude","longitude","accuracy","marker-size","marker-color","marker-symbol"
"7223",NA,"YOSAKU","7223","Yes","ONE DANFORTH STREET","PORTLAND","ME","780-0880","YOSAKU","ONE DANFORTH STREET","PORTLAND","CUMBERLAND","7223","S-V-M","01/15/2015","ON",43.4150091,43.4150091,"street_address","small","#f44","restaurant"
"723",NA,"ANANIA'S WASHINGTON AVE","723","Yes","606 WASHINGTON AVENUE","PORTLAND","ME","207-774-4639","ANANIA'S WASHINGTON AVE","606 WASHINGTON AVENUE","PORTLAND","CUMBERLAND","723","M-V","02/08/2015","OFF",43.3596757,43.3596757,"street_address","small","#4f4","restaurant"
"7237",NA,"RUBY TUESDAY","7237","Yes","45 BOULDER WAY","BIDDEFORD","ME","251-422-1778","RUBY TUESDAY","45 BOULDER WAY","BIDDEFORD","YORK","7237","S-V-M","08/10/2015","ON",43.4405483,43.4405483,"street_address","small","#f44","restaurant"
"7241",NA,"LOBSTER CLAW POUND AND RESTAURANT, THE","7241","Yes","41 OCEAN PARK RD","SACO","ME","207-282-0040","LOBSTER CLAW POUND AND RESTAURANT, THE","41 OCEAN PARK RD","SACO","YORK","7241","S-V-M","05/30/2015","ON",43.5009176,43.5009176,"locality","small","#f44","restaurant"
"7245",NA,"LIQUID M2","7245","Yes","465 FORE STREET","PORTLAND","ME","541-9033","LIQUID M2","465 FORE STREET","PORTLAND","CUMBERLAND","7245","S-V-M","04/08/2015","ON",43.2413563,43.2413563,"street_address","small","#f44","restaurant"
"7247",NA,"SMITTY'S CINEMA - BIDDEFORD","7247","Yes","420 ALFRED STREET","BIDDEFORD","ME","01860","SMITTY'S CINEMA - BIDDEFORD","420 ALFRED STREET","BIDDEFORD","YORK","7247","S-V-M","05/19/2015","ON",43.6020227,43.6020227,"street_address","small","#f44","restaurant"
"7256",NA,"SAPPORO RESTAURANT","7256","Yes","230 COMMERCIAL ST","PORTLAND","ME","772-1233","SAPPORO RESTAURANT","230 COMMERCIAL ST","PORTLAND","CUMBERLAND","7256","S-V-M","10/31/2015","ON",43.5364203,43.5364203,"street_address","small","#f44","restaurant"
"7262",NA,"GREEN TEA RESTAURANT","7262","Yes","1005 MAIN STREET            **TEMP THRU 01/31/2015**","SANFORD","ME","608-1488","GREEN TEA RESTAURANT","1005 MAIN STREET		  **TEMP THRU
01/31/2015**","SANFORD","YORK","7262","S-V-M","10/18/2014","ON",43.4391627,43.4391627,"locality","small","#f44","restaurant"
"7267",NA,"VILLAGE TAVERN","7267","Yes","110 ALFRED ROAD","WEST KENNEBUNK","ME","450-1555","VILLAGE TAVERN","110 ALFRED ROAD","WEST KENNEBUNK","YORK","7267","S-V-M","12/12/2014","ON",43.4928958,43.4928958,"subpremise","small","#f44","restaurant"
"7276",NA,"CHRYS'S RESTAURANT","7276","Yes","6 EAST GRAND AVE","OLD ORCHARD BEACH","ME","9341747","CHRYS'S RESTAURANT","6 EAST GRAND AVE","OLD ORCHARD BEACH","YORK","7276","V-M","05/25/2015","ON",43.413429,43.413429,"street_address","small","#f44","restaurant"
"7279",NA,"DAHLIA'S DELIGHTS","7279","Yes","137 MAIN STREET  SUITE 102","BIDDEFORD","ME","710-2119","DAHLIA'S DELIGHTS","137 MAIN STREET  SUITE 102","BIDDEFORD","YORK","7279","V-M","01/09/2015","ON",43.4068184,43.4068184,"street_address","small","#f44","restaurant"
"7286",NA,"OLIVE GARDEN ITALIAN RESTAURANT #1687, THE","7286","Yes","150 SHOPS WAY","BIDDEFORD","ME","800-248-4918","OLIVE GARDEN ITALIAN RESTAURANT #1687,
THE","150 SHOPS WAY","BIDDEFORD","YORK","7286","S-V-M","01/11/2015","ON",43.518941,43.518941,"street_address","small","#f44","restaurant"
"7289",NA,"FIVE FIFTY-FIVE","7289","Yes","555 CONGRESS STREET","PORTLAND","ME","207-761-0555","FIVE FIFTY-FIVE","555 CONGRESS STREET","PORTLAND","CUMBERLAND","7289","S-V-M","07/07/2015","ON",43.513259,43.513259,"street_address","small","#f44","restaurant"
"729",NA,"RITE AID #4141","729","Yes","461 MAIN STREET","SACO","ME","717-214-8543","RITE AID #4141","461 MAIN STREET","SACO","YORK","729","V-M","12/28/2015","OFF",43.1105194,43.1105194,"street_address","small","#4f4","restaurant"
"7290",NA,"ROOST CAFE AND BISTRO","7290","Yes","262 SHORE ROAD","OGUNQUIT","ME","636-7133","ROOST CAFE AND BISTRO","262 SHORE ROAD","OGUNQUIT","YORK","7290","S-V-M","05/31/2015","ON",43.2531669,43.2531669,"street_address","small","#f44","restaurant"
"7298",NA,"FRONT ROOM, THE","7298","Yes","73 CONGRESS STREET","PORTLAND","ME","319-4368","FRONT ROOM, THE","73 CONGRESS STREET","PORTLAND","CUMBERLAND","7298","S-V-M","12/06/2014","ON",43.2429442,43.2429442,"street_address","small","#f44","restaurant"
"7299",NA,"STREET & COMPANY, INC.","7299","Yes","33 WHARF STREET","PORTLAND","ME","775-0887","STREET & COMPANY, INC.","33 WHARF STREET","PORTLAND","CUMBERLAND","7299","S-V-M","07/12/2015","ON",43.5078985,43.5078985,"street_address","small","#f44","restaurant"
"73",NA,"7-ELEVEN  32535C","73","Yes","880 MAIN STREET","SANFORD","ME","324-4798","7-ELEVEN	32535C","880 MAIN STREET","SANFORD","YORK","73","M-V","11/07/2014","OFF",43.2370541,43.2370541,"street_address","small","#4f4","restaurant"
"7300",NA,"DEEP BROOK GOLF COURSE","7300","Yes","36 NEW COUNTY ROAD","SACO","ME","332-9694","DEEP BROOK GOLF COURSE","36 NEW COUNTY ROAD","SACO","YORK","7300","S-V-M","03/25/2015","ON",43.0886717,43.0886717,"street_address","small","#f44","restaurant"
"7302",NA,"BARNACLE BILLY'S ETC.","7302","Yes","70 PERKINS COVE ROAD","OGUNQUIT","ME","646-4711","BARNACLE BILLY'S ETC.","70 PERKINS COVE ROAD","OGUNQUIT","YORK","7302","S-V-M","05/05/2015","ON",43.4689661,43.4689661,"street_address","small","#f44","restaurant"
"7335",NA,"BAOBAO DUMPLING HOUSE","7335","Yes","133 SPRING STREET","PORTLAND","ME","725-9002","BAOBAO DUMPLING HOUSE","133 SPRING STREET","PORTLAND","CUMBERLAND","7335","S-V-M","10/13/2015","ON",43.5025925,43.5025925,"street_address","small","#f44","restaurant"
"7342",NA,"CONGRESS BAR & GRILL","7342","Yes","617 CONGRESS ST","PORTLAND","ME","828-9944","CONGRESS BAR & GRILL","617 CONGRESS ST","PORTLAND","CUMBERLAND","7342","S-V-M","03/27/2015","ON",43.4437226,43.4437226,"street_address","small","#f44","restaurant"
"7347",NA,"LOBSTER COVE","7347","Yes","756 YORK STREET","YORK HARBOR","ME","207-351-1100","LOBSTER COVE","756 YORK STREET","YORK HARBOR","YORK","7347","S-V-M","04/11/2015","ON",43.2346638,43.2346638,"street_address","small","#f44","restaurant"
"735",NA,"CUMBERLAND FARMS #5575","735","Yes","49 PINE STREET","PORTLAND","ME","207-874-9528","CUMBERLAND FARMS #5575","49 PINE STREET","PORTLAND","CUMBERLAND","735","V-M","09/30/2015","OFF",43.508465,43.508465,"street_address","small","#4f4","restaurant"
"7354",NA,"CENTRAL RESTAURANT & BAR, THE","7354","Yes","127 LONG SANDS ROAD  UNIT 7","YORK","ME","603-566-8413","CENTRAL RESTAURANT & BAR, THE","127 LONG SANDS ROAD  UNIT 7","YORK","YORK","7354","S-V-M","07/15/2015","ON",43.1891944,43.1891944,"street_address","small","#f44","restaurant"
"7356",NA,"DAVID'S RESTAURANT","7356","Yes","22 MONUMENT SQUARE","PORTLAND","ME","773-4340","DAVID'S RESTAURANT","22 MONUMENT SQUARE","PORTLAND","CUMBERLAND","7356","S-V-M","06/15/2015","ON",43.4314205,43.4314205,"street_address","small","#f44","restaurant"
"7371",NA,"STRIKE AND SPARE","7371","Yes","135 FEDERAL STREET","PARSONSFIELD","ME","432-4872","STRIKE AND SPARE","135 FEDERAL STREET","PARSONSFIELD","YORK","7371","S-V-M","09/23/2015","ON",43.4412123,43.4412123,"street_address","small","#f44","restaurant"
"7378",NA,"KRISTA'S","7378","Yes","2 MAIN STREET","CORNISH","ME","625-3600","KRISTA'S","2 MAIN STREET","CORNISH","YORK","7378","S-V-M","03/06/2015","ON",43.4917391,43.4917391,"street_address","small","#f44","restaurant"
"7379",NA,"RICK'S ALL SEASONS RESTAURANT","7379","Yes","240 R YORK STREET","YORK","ME","363-5584","RICK'S ALL SEASONS RESTAURANT","240 R YORK STREET","YORK","YORK","7379","V-M","05/10/2015","ON",43.1139413,43.1139413,"subpremise","small","#f44","restaurant"
"7381",NA,"FEDERAL SPICE","7381","Yes","225 FEDERAL STREET","PORTLAND","ME","774-6404","FEDERAL SPICE","225 FEDERAL STREET","PORTLAND","CUMBERLAND","7381","M-V","06/01/2015","ON",43.492873,43.492873,"subpremise","small","#f44","restaurant"
"7383",NA,"ON THE BLOCK BISTRO","7383","Yes","12 PORTLAND STREET","SOUTH BERWICK","ME","752-2854","ON THE BLOCK BISTRO","12 PORTLAND STREET","SOUTH BERWICK","YORK","7383","S-V-M","12/31/2014","ON",43.443751,43.443751,"street_address","small","#f44","restaurant"
"7384",NA,"LOCO COCO'S TACOS CORPORATION","7384","Yes","36 WALKER STREET","KITTERY","ME","438-9322","LOCO COCO'S TACOS CORPORATION","36 WALKER STREET","KITTERY","YORK","7384","S-V-M","03/09/2015","ON",43.6439322,43.6439322,"street_address","small","#f44","restaurant"
"740",NA,"BAYSIDE VARIETY","740","Yes","166 CUMBERLAND AVENUE","PORTLAND","ME","917-217-4799","BAYSIDE VARIETY","166 CUMBERLAND AVENUE","PORTLAND","CUMBERLAND","740","V-M","04/01/2015","OFF",43.4962584,43.4962584,"street_address","small","#4f4","restaurant"
"7406",NA,"A MOVEABLE FEAST CATERING","7406","Yes","431 CONGRESS STREET","PORTLAND","ME","761-9330","A MOVEABLE FEAST CATERING","431 CONGRESS STREET","PORTLAND","CUMBERLAND","7406","S-V-M","04/18/2015","ON",43.1139413,43.1139413,"street_address","small","#f44","restaurant"
"7416",NA,"PANDA SAKURA CUISINE","7416","Yes","9 OCEAN AVENUE","YORK BEACH","ME","363-8808","PANDA SAKURA CUISINE","9 OCEAN AVENUE","YORK BEACH","YORK","7416","S-V-M","05/28/2015","ON",43.4570295,43.4570295,"street_address","small","#f44","restaurant"
"7419",NA,"COAST WATCH & GUIDING LIGHT NAVIGATION COMPANY,INC","7419","Yes","170 COMMERCIAL ST","PORTLAND","ME","774-6498","COAST WATCH & GUIDING LIGHT NAVIGATION
COMPANY,INC","170 COMMERCIAL ST","PORTLAND","CUMBERLAND","7419","S-V-M","07/04/2015","ON",43.497839,43.497839,"street_address","small","#f44","restaurant"
"7424",NA,"HANABI RESTAURANT","7424","Yes","15 PEPPERELL SQUARE","SACO","ME","602-6363","HANABI RESTAURANT","15 PEPPERELL SQUARE","SACO","YORK","7424","S-V-M","11/30/2014","ON",43.4835306,43.4835306,"street_address","small","#f44","restaurant"
"7428",NA,"KITCHEN CHICKS CATERING","7428","Yes","41 WATER STREET","KENNEBUNK","ME","985-0252","KITCHEN CHICKS CATERING","41 WATER STREET","KENNEBUNK","YORK","7428","S-V-M","04/15/2015","ON",43.3585864,43.3585864,"street_address","small","#f44","restaurant"
"7432",NA,"BACK BURNER, THE","7432","Yes","109 MAIN STREET","BROWNFIELD","ME","935-2343","BACK BURNER, THE","109 MAIN STREET","BROWNFIELD","OXFORD","7432","S-V-M","03/06/2015","ON",43.1624705,43.1624705,"street_address","small","#f44","restaurant"
"7436",NA,"BACK STREET GRILL","7436","Yes","16 SCHOOL STREET","SANFORD","ME","324-1011","BACK STREET GRILL","16 SCHOOL STREET","SANFORD","YORK","7436","S-V-M","12/18/2014","ON",43.443751,43.443751,"street_address","small","#f44","restaurant"
"7445",NA,"SPRINGVALE PUBLICK HOUSE","7445","Yes","481 MAIN STREET","SPRINGVALE","ME","850-4677","SPRINGVALE PUBLICK HOUSE","481 MAIN STREET","SPRINGVALE","YORK","7445","S-V-M","03/06/2015","ON",43.4934155,43.4934155,"subpremise","small","#f44","restaurant"
"745",NA,"YUMMIES","745","Yes","384 US ROUTE ONE","KITTERY","ME","439-5649","YUMMIES","384 US ROUTE ONE","KITTERY","YORK","745","V","03/12/2015","OFF",43.3602825,43.3602825,"street_address","small","#4f4","restaurant"
"7451",NA,"BUA THAI","7451","Yes","194 SACO AVENUE","OLD ORCHARD BEACH","ME","937-3337","BUA THAI","194 SACO AVENUE","OLD ORCHARD BEACH","YORK","7451","V-M","09/10/2015","ON",43.2548688,43.2548688,"street_address","small","#f44","restaurant"
"7454",NA,"PICCOLO","7454","Yes","111 MIDDLE STREET","PORTLAND","ME","347-581-8794","PICCOLO","111 MIDDLE STREET","PORTLAND","CUMBERLAND","7454","M-V","08/29/2015","ON",43.2961057,43.2961057,"street_address","small","#f44","restaurant"
"7463",NA,"THIRSTY PIG, THE","7463","Yes","37 EXCHANGE STREET","PORTLAND","ME","773-2469","THIRSTY PIG, THE","37 EXCHANGE STREET","PORTLAND","CUMBERLAND","7463","M-V","12/29/2014","ON",43.3998986,43.3998986,"street_address","small","#f44","restaurant"
"7465",NA,"SENG CHAI THAI CUISINE","7465","Yes","803 FOREST AVENUE","PORTLAND","ME","879-2577","SENG CHAI THAI CUISINE","803 FOREST AVENUE","PORTLAND","CUMBERLAND","7465","V-M","12/11/2015","ON",43.4024239,43.4024239,"street_address","small","#f44","restaurant"
"7468",NA,"JAN MEE CHINESE RESTAURANT","7468","Yes","280 ST JOHN STREET","PORTLAND","ME","761-4335","JAN MEE CHINESE RESTAURANT","280 ST JOHN STREET","PORTLAND","CUMBERLAND","7468","S-V-M","11/12/2014","ON",43.515289,43.515289,"street_address","small","#f44","restaurant"
"7472",NA,"ABOVE & BEYOND CATERING","7472","Yes","4 WASHINGTON STREET   4TH FL","SANFORD","ME","247-8294","ABOVE & BEYOND CATERING","4 WASHINGTON STREET   4TH FL","SANFORD","YORK","7472","S,V,M-S-V-M","12/07/2014","ON",43.6131364,43.6131364,"neighborhood","small","#f44","restaurant"
"7492",NA,"GRILL ROOM, THE","7492","Yes","84 EXCHANGE STREET","PORTLAND","ME","319-4368","GRILL ROOM, THE","84 EXCHANGE STREET","PORTLAND","CUMBERLAND","7492","S-V-M","05/22/2015","ON",43.7999714,43.7999714,"route","small","#f44","restaurant"
"7503",NA,"PO BOYS & PICKLES LLC","7503","Yes","1124 FOREST AVENUE","PORTLAND","ME","917-957-8292","PO BOYS & PICKLES LLC","1124 FOREST AVENUE","PORTLAND","CUMBERLAND","7503","M-V","12/13/2014","ON",43.3598942,43.3598942,"street_address","small","#f44","restaurant"
"7508",NA,"RELISH","7508","Yes","404 MAIN STREET","SOUTH BERWICK","ME","384-8249","RELISH","404 MAIN STREET","SOUTH BERWICK","YORK","7508","S-V-M","02/26/2015","ON",43.4150091,43.4150091,"street_address","small","#f44","restaurant"
"7509",NA,"MAINE SAILING ADVENTURES","7509","Yes","MAINE STATE PIER","PORTLAND","ME","749-9169","MAINE SAILING ADVENTURES","MAINE STATE PIER","PORTLAND","CUMBERLAND","7509","V-M","05/21/2015","ON",43.3552642,43.3552642,"street_address","small","#f44","restaurant"
"7510",NA,"MAPLE LEAVES GARDEN, INC.","7510","Yes","2063 POST ROAD","WELLS","ME","646-9868","MAPLE LEAVES GARDEN, INC.","2063 POST ROAD","WELLS","YORK","7510","S-V-M","03/14/2015","ON",43.175997,43.175997,"street_address","small","#f44","restaurant"
"7514",NA,"KOI ASIAN CUISINE","7514","Yes","11 ELM STREET","BIDDEFORD","ME","282-1288","KOI ASIAN CUISINE","11 ELM STREET","BIDDEFORD","YORK","7514","S-V-M","04/24/2015","ON",43.085769,43.085769,"street_address","small","#f44","restaurant"
"7528",NA,"WILD BLUEBERRY CAFE","7528","Yes","82 SHORE ROAD","OGUNQUIT","ME","646-0990","WILD BLUEBERRY CAFE","82 SHORE ROAD","OGUNQUIT","YORK","7528","S-V-M","05/17/2015","ON",43.2365988,43.2365988,"street_address","small","#f44","restaurant"
"7529",NA,"ANGELINA'S RISTORANTE","7529","Yes","655 MAIN STREET","OGUNQUIT","ME","646-0445","ANGELINA'S RISTORANTE","655 MAIN STREET","OGUNQUIT","YORK","7529","S-V-M","09/27/2015","ON",43.4943026,43.4943026,"subpremise","small","#f44","restaurant"
"7531",NA,"L.F.K.","7531","Yes","188 STATE STREET","PORTLAND","ME","899-3277","L.F.K.","188 STATE STREET","PORTLAND","CUMBERLAND","7531","S-V-M","05/03/2015","ON",43.4610842,43.4610842,"street_address","small","#f44","restaurant"
"7537",NA,"SHANGHAI TOKYO","7537","Yes","511 CONGRESS STREET","PORTLAND","ME","773-7975","SHANGHAI TOKYO","511 CONGRESS STREET","PORTLAND","CUMBERLAND","7537","S-V-M","01/27/2015","ON",43.3096933,43.3096933,"street_address","small","#f44","restaurant"
"7538",NA,"ANNEKE JANS","7538","Yes","60 WALLINGFORD SQUARE            **TEMP THRU 01/31/2015**","KITTERY","ME","439-0001","ANNEKE JANS","60 WALLINGFORD SQUARE	       **TEMP THRU
01/31/2015**","KITTERY","YORK","7538","S-V-M","10/27/2014","ON",43.4421772,43.4421772,"street_address","small","#f44","restaurant"
"7540",NA,"YORK 54","7540","Yes","449 US ROUTE ONE  SUITE 105","YORK","ME","641-9224","YORK 54","449 US ROUTE ONE	SUITE 105","YORK","YORK","7540","V-M","01/08/2015","ON",43.7999714,43.7999714,"route","small","#f44","restaurant"
"7542",NA,"PIZZA NAPOLI INC.","7542","Yes","667 MAIN STREET","OGUNQUIT","ME","646-0303","PIZZA NAPOLI INC.","667 MAIN STREET","OGUNQUIT","YORK","7542","S-V-M","05/09/2015","ON",43.4647483,43.4647483,"street_address","small","#f44","restaurant"
"7543",NA,"CAFFE PREGO","7543","Yes","44 SHORE ROAD","OGUNQUIT","ME","646-7734","CAFFE PREGO","44 SHORE ROAD","OGUNQUIT","YORK","7543","S-V-M","05/17/2015","ON",43.0874416,43.0874416,"street_address","small","#f44","restaurant"
"7549",NA,"CLAM SHACK, THE","7549","Yes","2 WESTERN AVENUE","KENNEBUNK","ME","967-3321","CLAM SHACK, THE","2 WESTERN AVENUE","KENNEBUNK","YORK","7549","S-V-M","05/28/2015","ON",43.3406675,43.3406675,"street_address","small","#f44","restaurant"
"7554",NA,"GFB SCOTTISH PUB","7554","Yes","32-34 OLD ORCHARD STREET","OLD ORCHARD BEACH","ME","04064","GFB SCOTTISH PUB","32-34 OLD ORCHARD STREET","OLD ORCHARD BEACH","YORK","7554","S-V-M","05/21/2015","ON",43.3622167,43.3622167,"street_address","small","#f44","restaurant"
"7556",NA,"M AND G X-MAC, LLC","7556","Yes","195 MAIN STREET","CORNISH","ME","625-2009","M AND G X-MAC, LLC","195 MAIN STREET","CORNISH","YORK","7556","S-V-M","04/21/2015","ON",43.3959123,43.3959123,"street_address","small","#f44","restaurant"
"7560",NA,"ONE LONGFELLOW SQUARE","7560","Yes","ONE LONGFELLOW SQUARE","PORTLAND","ME","329-0206","ONE LONGFELLOW SQUARE","ONE LONGFELLOW SQUARE","PORTLAND","CUMBERLAND","7560","S-V-M","05/15/2015","ON",43.3660571,43.3660571,"street_address","small","#f44","restaurant"
"7569",NA,"CHEF & THE GARDENER, THE","7569","Yes","345 NORTH STREET                 **TEMP THRU 11/28/2014**","SACO","ME","282-9035","CHEF & THE GARDENER, THE","345 NORTH STREET		       **TEMP THRU
11/28/2014**","SACO","YORK","7569","M-V","10/27/2014","ON",43.5244624,43.5244624,"street_address","small","#f44","restaurant"
"7570",NA,"BLUE WATER VENTURES LLC","7570","Yes","170 COMMERCIAL STREET","PORTLAND","ME","772-0727","BLUE WATER VENTURES LLC","170 COMMERCIAL STREET","PORTLAND","CUMBERLAND","7570","S-V-M","06/19/2015","ON",43.4889355,43.4889355,"street_address","small","#f44","restaurant"
"7575",NA,"MEKHONG THAI RESTAURANT","7575","Yes","162 ROUTE ONE","WELLS","ME","641-8700","MEKHONG THAI RESTAURANT","162 ROUTE ONE","WELLS","YORK","7575","S-V-M","07/02/2015","ON",43.508133,43.508133,"street_address","small","#f44","restaurant"
"7577",NA,"CAPE NEDDICK INN","7577","Yes","1273 ROUTE ONE","CAPE NEDDICK","ME","351-1145","CAPE NEDDICK INN","1273 ROUTE ONE","CAPE NEDDICK","YORK","7577","S-V-M","06/18/2015","ON",43.4831071,43.4831071,"street_address","small","#f44","restaurant"
"7580",NA,"OAK STREET BISTRO","7580","Yes","3 OAK STREET","ALFRED","ME","207-324-9700","OAK STREET BISTRO","3 OAK STREET","ALFRED","YORK","7580","S-V-M","10/09/2015","ON",43.513505,43.513505,"street_address","small","#f44","restaurant"
"7586",NA,"WELLS BEACH LOBSTER POUND","7586","Yes","321 WEBHANNET DRIVE","WELLS","ME","646-7703","WELLS BEACH LOBSTER POUND","321 WEBHANNET DRIVE","WELLS","YORK","7586","V-M","05/15/2015","ON",43.516892,43.516892,"street_address","small","#f44","restaurant"
"7590",NA,"CRABBY BEAR, THE","7590","Yes","1076 ROUTE 109","ACTON","ME","636-4510","CRABBY BEAR, THE","1076 ROUTE 109","ACTON","YORK","7590","S-V-M","08/08/2015","ON",43.2483092,43.2483092,"street_address","small","#f44","restaurant"
"760",NA,"BOB & MIKE'S MINI MART","760","Yes","4 ELM STREET","SACO","ME","282-9612","BOB & MIKE'S MINI MART","4 ELM STREET","SACO","YORK","760","M-V","02/28/2015","OFF",43.1139413,43.1139413,"street_address","small","#4f4","restaurant"
"7603",NA,"DUNEGRASS GOLF","7603","Yes","65 WILD DUNES WAY","OLD ORCHARD BEACH","ME","934-4513","DUNEGRASS GOLF","65 WILD DUNES WAY","OLD ORCHARD BEACH","YORK","7603","Y-S-V-M","03/20/2015","ON",43.2493581,43.2493581,"street_address","small","#f44","restaurant"
"7615",NA,"WEBHANNET GOLF CLUB","7615","Yes","26 GOLF CLUB DRIVE","KENNEBUNK","ME","967-2061","WEBHANNET GOLF CLUB","26 GOLF CLUB DRIVE","KENNEBUNK","YORK","7615","S-V-M","08/05/2015","ON",43.5162284,43.5162284,"street_address","small","#f44","restaurant"
"7617",NA,"BRADFORD BLOCK BISTRO","7617","Yes","459 MAIN STREET","SPRINGVALE","ME","850-4977","BRADFORD BLOCK BISTRO","459 MAIN STREET","SPRINGVALE","YORK","7617","M-V","12/02/2015","ON",43.4939767,43.4939767,"street_address","small","#f44","restaurant"
"7618",NA,"VERANDA THAI CUISINE","7618","Yes","9 VERANDA STREET","PORTLAND","ME","874-0045","VERANDA THAI CUISINE","9 VERANDA STREET","PORTLAND","CUMBERLAND","7618","V-M","05/14/2015","ON",43.4109001,43.4109001,"street_address","small","#f44","restaurant"
"7620",NA,"TAQUERIA TEQUILA MEXICAN FOOD","7620","Yes","249 ST JOHN STREET","PORTLAND","ME","774-7773","TAQUERIA TEQUILA MEXICAN FOOD","249 ST JOHN STREET","PORTLAND","CUMBERLAND","7620","S-V-M","12/11/2014","ON",43.6794961,43.6794961,"street_address","small","#f44","restaurant"
"7629",NA,"THAI ME","7629","Yes","144 MAIN STREET","BIDDEFORD","ME","294-3300","THAI ME","144 MAIN STREET","BIDDEFORD","YORK","7629","S-V-M","08/16/2015","ON",43.4412427,43.4412427,"street_address","small","#f44","restaurant"
"763",NA,"TULLY'S","763","Yes","45 WELLS PLAZA, UNIT 11","WELLS","ME","641-8622","TULLY'S","45 WELLS PLAZA, UNIT 11","WELLS","YORK","763","V-M","05/01/2015","OFF",43.3599931,43.3599931,"street_address","small","#4f4","restaurant"
"7641",NA,"KUSHIYA BENKAY","7641","Yes","2 INDIA STREET","PORTLAND","ME","773-5555","KUSHIYA BENKAY","2 INDIA STREET","PORTLAND","CUMBERLAND","7641","S-V-M","07/09/2015","ON",43.1881745,43.1881745,"street_address","small","#f44","restaurant"
